,연도,분류,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,학과수_전체,지원자_전체_계,입학자_전체_계,재적생_전체_계,재학생_전체_계,유예생_전체_계,휴학생_전체_계,외국인유학생_학사_계,전임교원_계,비전임교원_계,시간강사_계,직원_계,경도,위도,입학정원,모집인원_정원내,지원자_정원내,입학자_정원내,신입생_충원율
81,2020,junior_college,전문대학(2년제),숭의여자대학교,기존,본교,서울,서울 중구,사립,주야간,"서울특별시 중구 소파로2길 10 (예장동, 숭의여자대학)",52,12719,1727,3673,3396,0,277,0,77,147,0,43,126.987229,37.55677019,1548.0,1548.0,12105.0,1548.0,100.0
82,2020,junior_college,전문대학(3년제),신구대학교,기존,본교,경기,경기 성남시,사립,주야간,"경기도 성남시 중원구 광명로 377 (금광동, 신구대학)",75,26695,2973,8818,6749,4,2065,2,174,311,0,62,127.16826950000001,37.45021306,2355.0,2355.0,24965.0,2355.0,100.0
83,2020,junior_college,전문대학(3년제),신성대학교,기존,본교,충남,충남 당진시,사립,주야간,"충청남도 당진시 정미면 대학로 1 (덕마리, 신성대학교)",45,11895,1537,5417,3678,0,1739,4,119,193,0,66,126.5953031,36.85194622,1506.0,1506.0,10658.0,1226.0,81.4
84,2020,junior_college,전문대학(2년제),신흥대학교,폐교,본교,경기,경기 의정부시,사립,주야간,"경기도 의정부시 호암로 95 (호원동, 신한대학교)",2,0,0,2,0,0,2,0,0,0,0,0,127.0454152,37.70900478,,,,,
85,2020,junior_college,전문대학(3년제),안동과학대학교,기존,본교,경북,경북 안동시,사립,주야간,"경상북도 안동시 서후면 서선길 189 (교리, 안동과학대학교)",37,6183,992,3628,2612,1,1015,19,89,153,0,140,128.65301350000001,36.59006695,960.0,960.0,5713.0,820.0,85.4
86,2020,junior_college,전문대학(2년제),신안산대학교,기존,본교,경기,경기 안산시,사립,주야간,"경기도 안산시 단원구 신안산대학로 135 (초지동, 안산공과대학)",34,16897,2008,6359,4071,0,2288,6,121,159,0,96,126.8096361,37.3106088,1850.0,1850.0,16087.0,1781.0,96.3
87,2020,junior_college,전문대학(3년제),안산대학교,기존,본교,경기,경기 안산시,사립,주야간,"경기도 안산시 상록구 안산대학로 155 (일동, 안산대학교)",41,16851,1862,5768,4550,6,1212,7,120,193,0,66,126.8735807,37.30945133,1544.0,1544.0,15172.0,1544.0,100.0
88,2020,junior_college,전문대학(3년제),연성대학교,기존,본교,경기,경기 안양시,사립,주야간,"경기도 안양시 만안구 양화로37번길 34 (안양동, 연성대학교)",71,36331,2746,8450,6030,0,2420,95,156,243,0,74,126.9073882,37.39680891,2341.0,2341.0,34811.0,2341.0,100.0
89,2020,junior_college,전문대학(2년제),동원과학기술대학교,기존,본교,경남,경남 양산시,사립,주야간,"경상남도 양산시 명곡로 321 (명곡동, 동원과학기술대학교)",41,6255,997,3237,2285,11,941,50,61,153,0,48,129.068859,35.34311918,802.0,802.0,5626.0,733.0,91.4
90,2020,junior_college,전문대학(2년제),여주대학교,기존,본교,경기,경기 여주시,사립,주야간,"경기도 여주시 세종로 338 (교동, 여주대학)",90,23564,2247,7814,5357,0,2457,7,163,268,0,117,127.63248290000001,37.26996858,2155.0,1939.0,22404.0,1781.0,91.9
91,2020,junior_college,전문대학(3년제),연암공과대학교,기존,본교,경남,경남 진주시,사립,주야간,"경상남도 진주시 진주대로629번길 35 (가좌동, 연암공업대학)",7,3105,546,2571,1207,0,1364,0,40,81,0,44,128.10259240000002,35.16450071,502.0,502.0,3007.0,502.0,100.0
92,2020,junior_college,전문대학(2년제),연암대학교,기존,본교,충남,충남 천안시,사립,주야간,"충청남도 천안시 서북구 성환읍 연암로 313 (수향리, 천안연암대학)",7,2753,575,1530,1105,0,425,0,33,59,0,79,127.15991409999998,36.946476700000005,483.0,483.0,2629.0,483.0,100.0
93,2020,junior_college,전문대학(2년제),영남이공대학교,기존,본교,대구,대구 남구,사립,주야간,"대구광역시 남구 현충로 170 (대명동, 영남이공대학)",46,17132,2646,9139,5911,0,3228,182,144,532,0,141,128.5816193,35.84745948,2243.0,2243.0,15489.0,2106.0,93.9
94,2020,junior_college,전문대학(3년제),강릉영동대학교,기존,본교,강원,강원 강릉시,사립,주야간,"강원도 강릉시 공제로 357 (홍제동, 강릉영동대학)",39,4471,950,4509,2663,0,1846,9,82,119,0,53,128.8556509,37.74798886,1027.0,1027.0,3994.0,801.0,78.0
95,2020,junior_college,전문대학(4년제),세경대학교,기존,본교,강원,강원 영월군,사립,주야간,"강원도 영월군 영월읍 하송로 197 (하송리, 세경대학)",27,2718,524,1301,1040,0,261,0,30,56,0,34,128.4542815,37.17280052,463.0,463.0,2529.0,463.0,100.0
96,2020,junior_college,전문대학(2년제),영진전문대학교,기존,본교,대구,대구 북구,사립,주야간,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",57,31397,3749,13224,7988,0,5236,426,217,508,0,133,128.6209384,35.89680773,2631.0,2631.0,28588.0,2631.0,100.0
97,2020,junior_college,전문대학(3년제),오산대학교,기존,본교,경기,경기 오산시,사립,주야간,"경기도 오산시 청학로 45 (청학동, 오산대학)",62,18698,2539,7803,5158,15,2630,2,131,352,0,74,127.0608939,37.15626225,2132.0,2132.0,17737.0,2091.0,98.1
98,2020,junior_college,전문대학(3년제),용인송담대학교,기존,본교,경기,경기 용인시,사립,주야간,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학)",56,18338,1775,6037,3902,0,2135,46,110,197,0,65,127.218502,37.22781421,1678.0,1678.0,17695.0,1608.0,95.8
99,2020,junior_college,전문대학(3년제),울산과학대학교,기존,본교,울산,울산 동구,사립,주야간,"울산광역시 동구 봉수로 101 (화정동, 울산과학대학동부캠퍼스)",66,9927,2237,8400,5720,14,2666,138,144,333,0,87,129.4168361,35.49574866,1743.0,1743.0,8945.0,1711.0,98.2
100,2020,junior_college,전문대학(3년제),한국영상대학교,기존,본교,세종,세종 ,사립,주야간,"세종특별자치시 장군면 대학길 300 (금암리, 한국영상대학교)",50,7132,1433,4706,3410,10,1286,116,96,256,0,73,127.21248519999999,36.46070848,1169.0,1169.0,6667.0,1124.0,96.2
101,2020,junior_college,전문대학(3년제),원광보건대학교,기존,본교,전북,전북 익산시,사립,주야간,"전라북도 익산시 익산대로 514 (신용동, 원광보건대학)",47,10821,1911,6754,4593,0,2161,45,126,250,0,60,126.956195,35.97274603,1498.0,1498.0,9385.0,1498.0,100.0
102,2020,junior_college,전문대학(2년제),유한대학교,기존,본교,경기,경기 부천시,사립,주야간,"경기도 부천시 소사구 경인로 590 (괴안동, 유한대학)",65,24476,2293,7880,4856,4,3020,2,133,291,0,66,126.82197920000002,37.48684077,2040.0,2040.0,23469.0,2040.0,100.0
103,2020,junior_college,전문대학(2년제),인덕대학교,기존,본교,서울,서울 노원구,사립,주야간,"서울특별시 노원구 초안산로 12 (월계동, 인덕대학)",72,26176,2834,9133,6382,10,2741,26,156,279,0,65,127.05598290000002,37.63019529,2280.0,2280.0,24575.0,2280.0,100.0
104,2020,junior_college,전문대학(3년제),인하공업전문대학,기존,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 미추홀구 인하로 100 (용현동, 인하대,인하공전,정석항공고)",69,32524,3330,11324,6886,0,4438,72,174,274,0,119,126.6501618,37.44973226,2692.0,2692.0,30760.0,2692.0,100.0
105,2020,junior_college,전문대학(2년제),장안대학교,기존,본교,경기,경기 화성시,사립,주야간,"경기도 화성시 봉담읍 삼천병마로 1182 (상리, 장안대학)",58,24254,2597,7980,5535,0,2445,3,151,298,0,40,126.94634920000001,37.21078389,2444.0,2444.0,23523.0,2330.0,95.3
106,2020,junior_college,전문대학(2년제),전남과학대학교,기존,본교,전남,전남 곡성군,사립,주야간,전라남도 곡성군 옥과면 대학로 113 (옥과리),53,5877,1734,4357,3976,2,379,25,105,200,0,63,127.13202,35.27652716,1279.0,1279.0,4801.0,1227.0,95.9
107,2020,junior_college,전문대학(2년제),전주비전대학교,기존,본교,전북,전북 전주시,사립,주야간,"전라북도 전주시 완산구 천잠로 235 (효자동2가, 전주비전대학)",60,8770,1576,5145,3587,4,1554,168,91,273,0,83,127.08808219999999,35.80785288,1098.0,1098.0,7538.0,1087.0,99.0
108,2020,junior_college,전문대학(2년제),전북과학대학교,기존,본교,전북,전북 정읍시,사립,주야간,"전라북도 정읍시 정읍사로 509 (시기동, 전북과학대학)",27,2307,744,1862,1717,1,144,165,50,82,0,41,126.8607168,35.55019118,637.0,637.0,2092.0,637.0,100.0
109,2020,junior_college,전문대학(2년제),제주관광대학교,기존,본교,제주,제주 제주시,사립,주야간,"제주특별자치도 제주시 애월읍 평화로 2715 (광령리, 제주관광대학)",32,2960,846,3041,2230,0,811,299,71,175,0,57,126.4343027,33.44747985,923.0,923.0,2522.0,777.0,84.2
110,2020,junior_college,전문대학(2년제),조선이공대학교,기존,본교,광주,광주 동구,사립,주야간,"광주광역시 동구 필문대로 309-1 (서석동, 조선이공대학)",70,9370,1698,6220,3355,0,2865,43,100,260,0,52,126.93005590000001,35.138658,1492.0,1492.0,8948.0,1454.0,97.5
111,2020,junior_college,전문대학(4년제),조선간호대학교,기존,본교,광주,광주 동구,사립,주간,"광주광역시 동구 필문대로 309-2 (서석동, 조선간호대학교)",1,1506,193,836,771,0,65,0,26,23,0,24,126.92877340000001,35.13780995,139.0,139.0,1059.0,139.0,100.0
112,2020,junior_college,전문대학(2년제),충북보건과학대학교,기존,본교,충북,충북 청주시,사립,주야간,"충청북도 청주시 청원구 내수읍 덕암길 10 (덕암리, 충북보건과학대학교)",32,7585,1165,3935,2690,0,1245,1,85,144,0,61,127.55295,36.70274933,1092.0,1092.0,7184.0,970.0,88.8
113,2020,junior_college,전문대학(3년제),진주보건대학교,기존,본교,경남,경남 진주시,사립,주야간,"경상남도 진주시 의병로 51 (상봉동, 진주보건대학)",14,4139,993,3283,2878,0,405,0,79,133,0,33,128.0665515,35.19753491,782.0,782.0,3598.0,765.0,97.8
114,2020,junior_college,전문대학(3년제),창원문성대학교,기존,본교,경남,경남 창원시,사립,주야간,"경상남도 창원시 의창구 충혼로 91 (두대동, 창원문성대학)",92,6243,989,4312,2712,0,1600,5,85,106,0,45,128.66074129999998,35.23252105,1218.0,1218.0,5743.0,883.0,72.5
115,2020,junior_college,전문대학(4년제),백석문화대학교,기존,본교,충남,충남 천안시,사립,주야간,"충청남도 천안시 동남구 문암로 58 (안서동, 백석문화대학교)",40,17633,2478,7896,5754,1,2141,14,186,332,0,75,127.1802055,36.84044982,2278.0,2278.0,16809.0,2195.0,96.4
116,2020,junior_college,전문대학(3년제),청강문화산업대학교,기존,본교,경기,경기 이천시,사립,주간,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학)",31,10647,1474,5123,3842,13,1268,4,108,216,0,95,127.35665829999999,37.20632235,1182.0,1182.0,10104.0,1182.0,100.0
117,2020,junior_college,전문대학(3년제),춘해보건대학교,기존,본교,울산,울산 울주군,사립,주야간,"울산광역시 울주군 웅촌면 대학길 9 (곡천리, 춘해보건대학)",22,10286,921,3171,2748,0,423,1,74,123,0,35,129.19752490000002,35.45830282,670.0,670.0,9168.0,650.0,97.0
118,2020,junior_college,전문대학(2년제),대덕대학교,기존,본교,대전,대전 유성구,사립,주야간,"대전광역시 유성구 가정북로 68 (장동, 대덕대학교)",81,9895,1742,5744,3741,0,2003,2,99,215,0,66,127.3655655,36.39132357,1939.0,1939.0,9590.0,1517.0,78.2
119,2020,junior_college,전문대학(2년제),충청대학교,기존,본교,충북,충북 청주시,사립,주야간,"충청북도 청주시 흥덕구 강내면 월곡길 38 (월곡리, 충청대학)",84,9631,1645,5690,3914,0,1776,9,114,318,0,75,127.36820970000001,36.61812578,1602.0,1602.0,9149.0,1434.0,89.5
120,2020,junior_college,전문대학(2년제),강원관광대학교,기존,본교,강원,강원 태백시,사립,주야간,"강원도 태백시 대학길 97 (황지동, 강원관광대학)",30,429,429,1688,1012,0,676,0,24,33,0,33,128.9756562,37.16270077,475.0,475.0,1893.0,350.0,73.7
121,2020,junior_college,전문대학(2년제),국제대학교,기존,본교,경기,경기 평택시,사립,주야간,"경기도 평택시 장안웃길 56 (장안동, 국제대학교)",57,20606,1781,6034,3857,0,2177,142,105,164,0,56,127.08034170000002,37.06516315,1734.0,1734.0,20113.0,1674.0,96.5
122,2020,junior_college,전문대학(3년제),선린대학교,기존,본교,경북,경북 포항시,사립,주야간,"경상북도 포항시 북구 흥해읍 초곡길36번길 30 (초곡리, 선린대학)",42,4084,882,3108,2330,0,778,12,72,123,0,36,129.3329765,36.09237838,794.0,794.0,3670.0,721.0,90.8
123,2020,junior_college,전문대학(3년제),포항대학교,기존,본교,경북,경북 포항시,사립,주야간,"경상북도 포항시 북구 흥해읍 신덕로 60 (죽천리, 포항대학교)",40,3227,762,2437,1823,0,614,37,63,93,0,63,129.41215590000002,36.08577602,721.0,721.0,2936.0,665.0,92.2
124,2020,junior_college,전문대학(3년제),제주한라대학교,기존,본교,제주,제주 제주시,사립,주야간,"제주특별자치도 제주시 한라대학로 38 (노형동, 제주한라대학)",83,4508,2189,10019,6274,7,3738,994,151,375,0,138,126.47583020000002,33.47681066,1622.0,1622.0,3470.0,1622.0,100.0
125,2020,junior_college,전문대학(3년제),한림성심대학교,기존,본교,강원,강원 춘천시,사립,주야간,"강원도 춘천시 동면 장학길 48 (장학리, 한림성심대학교)",68,5820,1317,4782,3012,0,1770,18,80,184,0,49,127.7543511,37.90012387,1066.0,1066.0,5097.0,1040.0,97.6
126,2020,junior_college,전문대학(2년제),한양여자대학교,기존,본교,서울,서울 성동구,사립,주야간,"서울특별시 성동구 살곶이길 200 (사근동, 한양여자대학)",50,31905,3052,7421,6680,25,716,47,180,440,0,89,127.048996,37.55841379,2521.0,2521.0,30363.0,2521.0,100.0
127,2020,junior_college,전문대학(2년제),한영대학교,기존,본교,전남,전남 여수시,사립,주야간,"전라남도 여수시 장군산길 18-43 (여서동, 한영대학)",13,2053,702,1761,1372,0,389,0,40,90,0,28,127.714749,34.75396275,565.0,565.0,1819.0,565.0,100.0
128,2020,junior_college,전문대학(3년제),혜전대학교,기존,본교,충남,충남 홍성군,사립,주야간,충청남도 홍성군 홍성읍 대학1길 19 (남장리),34,9429,1068,3698,2635,0,1063,3,79,175,0,54,126.6591963,36.57977148,1128.0,1128.0,8933.0,892.0,79.1
129,2020,junior_college,전문대학(2년제),경기과학기술대학교,기존,본교,경기,경기 시흥시,사립,주야간,"경기도 시흥시 경기과기대로 269 (정왕동, 경기과학기술대학교)",72,14525,2351,7870,4712,58,3100,54,116,249,0,61,126.736429,37.33881369,1468.0,1468.0,13007.0,1468.0,100.0
130,2020,junior_college,전문대학(2년제),부산예술대학교,기존,본교,부산,부산 남구,사립,주간,"부산광역시 남구 못골번영로71번길 74 (대연동, 부산예술대학)",11,1185,345,939,682,0,257,0,22,105,0,19,129.08369869999999,35.14272155,451.0,451.0,1137.0,320.0,71.0
131,2020,junior_college,전문대학(2년제),전남도립대학교,기존,본교,전남,전남 담양군,공립,주간,"전라남도 담양군 담양읍 죽녹원로 152 (향교리, 전남도립대학)",29,2401,681,1884,1339,0,545,2,45,133,0,33,126.99247959999998,35.32618203,705.0,705.0,2309.0,647.0,91.8
132,2020,junior_college,전문대학(2년제),송호대학교,기존,본교,강원,강원 횡성군,사립,주야간,"강원도 횡성군 횡성읍 남산로 210 (남산리, 송호대학교)",28,2616,406,1358,946,0,412,17,31,62,0,56,127.9998294,37.47321487,329.0,328.0,2396.0,310.0,94.5
133,2020,junior_college,전문대학(2년제),한국관광대학교,기존,본교,경기,경기 이천시,사립,주간,"경기도 이천시 신둔면 이장로311번길 197-73 (고척리, 한국관광대학)",18,11259,1039,2694,1973,1,720,3,51,75,0,53,127.37746570000002,37.28311838,930.0,930.0,10866.0,917.0,98.6
134,2020,junior_college,전문대학(3년제),서정대학교,기존,본교,경기,경기 양주시,사립,주야간,"경기도 양주시 은현면 화합로 1049-56 (용암리, 서정대학)",50,11414,2679,9808,5412,0,4396,671,144,336,0,79,127.0378029,37.85646545,1422.0,1422.0,9387.0,1422.0,100.0
135,2020,junior_college,전문대학(2년제),송곡대학교,기존,본교,강원,강원 춘천시,사립,주야간,"강원도 춘천시 남산면 송곡대학길 34 (창촌리, 송곡대학교)",10,2506,230,783,635,1,147,0,24,58,0,46,127.64936509999998,37.79200333,200.0,200.0,2144.0,196.0,98.0
136,2020,junior_college,전문대학(3년제),웅지세무대학교,기존,본교,경기,경기 파주시,사립,주간,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학)",8,965,272,1979,1103,0,876,0,44,11,1,35,126.73649109999998,37.81778747,599.0,599.0,930.0,268.0,44.7
137,2020,junior_college,전문대학(3년제),김해대학교,기존,본교,경남,경남 김해시,사립,주야간,"경상남도 김해시 삼안로112번길 198 (삼방동, 김해대학교)",25,3888,549,1800,1471,0,329,0,45,72,0,48,128.91364109999998,35.25231988,488.0,488.0,3367.0,479.0,98.2
138,2020,junior_college,전문대학(2년제),한국승강기대학교,기존,본교,경남,경남 거창군,사립,주간,"경상남도 거창군 거창읍 운정1길 120 (송정리, 한국승강기대학)",2,1150,336,1470,635,0,835,13,21,44,0,24,127.8968382,35.67535335,297.0,297.0,1017.0,297.0,100.0
139,2020,junior_college,전문대학(3년제),한국농수산대학,기존,본교,전북,전북 전주시,특별법국립,주간,"전라북도 전주시 덕진구 콩쥐팥쥐로 1515 (중동, 한국농수산대학)",33,2468,660,1884,1673,0,211,0,55,88,0,169,127.0636078,35.82756038,,,,,
140,2020,junior_college,전문대학(3년제),한국골프대학교,기존,본교,강원,강원 횡성군,사립,주간,"강원도 횡성군 우천면 하대5길 109 (하대리, 한국골프대학교)",6,353,196,776,441,0,335,7,16,22,0,27,128.0766705,37.46714679,160.0,160.0,313.0,160.0,100.0
141,2020,junior_college,기능대학,ICT폴리텍대학,기존,본교,경기,경기 광주시,사립,주간,"경기도 광주시 순암로 16-26 (역동, ICT폴리텍대학)",4,169,169,600,307,0,293,0,17,6,0,29,127.24757549999998,37.39662845,160.0,160.0,716.0,160.0,100.0
142,2020,junior_college,기능대학,한국폴리텍 I 대학 서울정수캠퍼스,기존,본교,서울,서울 용산구,사립,주야간,"서울특별시 용산구 보광로 73 (보광동, 한국폴리텍1대학서울정수캠퍼스)",20,2692,733,2229,1468,0,761,1,78,61,0,40,126.9971127,37.52923253,565.0,565.0,2330.0,565.0,100.0
143,2020,junior_college,기능대학,한국폴리텍 I 대학 서울강서캠퍼스,기존,본교,서울,서울 강서구,사립,주간,"서울특별시 강서구 우장산로10길 112 (화곡동, 한국폴리텍대학서울강서캠퍼스)",11,1139,294,738,546,0,192,0,29,36,0,28,126.8442913,37.54974563,260.0,260.0,1012.0,259.0,99.6
144,2020,junior_college,기능대학,한국폴리텍 I 대학 성남캠퍼스,기존,본교,경기,경기 성남시,사립,주야간,"경기도 성남시 수정구 수정로 398 (산성동, 한국폴리텍I대학성남캠퍼스)",13,1372,440,1545,910,0,635,0,49,42,0,30,127.15339250000001,37.45889454,415.0,402.0,1249.0,402.0,100.0
145,2020,junior_college,기능대학,한국폴리텍 I 대학 제주캠퍼스,기존,본교,제주,제주 제주시,사립,주간,"제주특별자치도 제주시 산천단동3길 2 (아라일동, 한국폴리택대학제주캠퍼스)",1,54,28,70,47,0,23,1,6,5,0,23,126.5600436,33.44810451,25.0,25.0,48.0,25.0,100.0
146,2020,junior_college,기능대학,한국폴리텍 II 대학 인천캠퍼스,기존,본교,인천,인천 부평구,사립,주야간,"인천광역시 부평구 무네미로448번길 56 (구산동, 한국폴리텍Ⅱ대학)",29,3599,1044,3264,2144,0,1120,0,89,120,0,51,126.75531699999999,37.48035411,860.0,860.0,3078.0,859.0,99.9
147,2020,junior_college,기능대학,한국폴리텍 II 대학 남인천캠퍼스,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 미추홀구 염전로333번길 23 (주안동, 한국폴리텍대학남인천캠퍼스)",1,74,30,30,29,0,1,0,4,1,0,29,126.67690890000002,37.471700399999996,25.0,25.0,61.0,25.0,100.0
148,2020,junior_college,기능대학,한국폴리텍 특성화대학 반도체융합캠퍼스,학교명 변경,본교,경기,경기 안성시,사립,주간,"경기도 안성시 공도읍 송원길 41-12 (만정리, 한국폴리텍대학안성캠퍼스)",10,375,359,1087,700,0,387,0,31,46,0,31,127.1753807,37.00831385,330.0,780.0,322.0,322.0,41.3
149,2020,junior_college,기능대학,한국폴리텍 III 대학 춘천캠퍼스,기존,본교,강원,강원 춘천시,사립,주간,"강원도 춘천시 동산면 영서로 1290-31 (원창리, 한국폴리텍Ⅲ대학)",6,480,144,445,277,0,168,0,17,24,0,47,127.7805732,37.79972933,125.0,124.0,426.0,124.0,100.0
150,2020,junior_college,기능대학,한국폴리텍 III 대학 강릉캠퍼스,기존,본교,강원,강원 강릉시,사립,주간,"강원도 강릉시 남산초교길 121 (노암동, 한국폴리텍3대학)",2,186,70,201,125,0,76,0,15,14,0,26,128.8902497,37.73814054,60.0,60.0,158.0,58.0,96.7
151,2020,junior_college,기능대학,한국폴리텍 III 대학 원주캠퍼스,기존,본교,강원,강원 원주시,사립,주야간,"강원도 원주시 북원로2425번길 73 (우산동, 한국폴리텍3대학)",2,57,57,96,80,0,16,0,9,6,0,28,127.93426310000001,37.36319564,50.0,50.0,50.0,50.0,100.0
152,2020,junior_college,기능대학,한국폴리텍 IV 대학 대전캠퍼스,기존,본교,대전,대전 동구,사립,주야간,"대전광역시 동구 우암로 352-21 (가양동, 한국폴리텍대학대전캠퍼스)",15,1397,453,1480,888,0,592,0,57,50,0,37,127.454342,36.35063312,410.0,410.0,1279.0,402.0,98.0
153,2020,junior_college,기능대학,한국폴리텍 IV 대학 청주캠퍼스,기존,본교,충북,충북 청주시,사립,주야간,"충청북도 청주시 흥덕구 산단로 54 (송정동, 한국폴리텍Ⅳ대학청주캠퍼스)",7,1351,364,1209,729,0,480,0,38,33,0,27,127.44898870000002,36.63831822,325.0,325.0,1252.0,325.0,100.0
154,2020,junior_college,기능대학,한국폴리텍 IV 대학 아산캠퍼스,기존,본교,충남,충남 아산시,사립,주간,"충청남도 아산시 신창면 행목로 45 (행목리, 한국폴리텍Ⅳ대학아산캠퍼스)",10,911,264,852,519,0,333,0,28,26,0,28,126.95089709999999,36.77165407,225.0,225.0,838.0,225.0,100.0
155,2020,junior_college,기능대학,한국폴리텍 IV 대학 홍성캠퍼스,기존,본교,충남,충남 홍성군,사립,주간,"충청남도 홍성군 홍성읍 충서로 1200 (남장리, 홍성기능대학)",4,273,110,400,226,0,174,0,19,11,0,24,126.65705940000001,36.58381304,120.0,120.0,256.0,104.0,86.7
156,2020,junior_college,기능대학,한국폴리텍 V 대학 광주캠퍼스,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 하서로 85 (운암동, 한국폴리텍V대학)",13,1831,412,1393,847,0,546,0,42,56,0,44,126.8797162,35.18352746,355.0,355.0,1692.0,355.0,100.0
157,2020,junior_college,기능대학,한국폴리텍 V 대학 김제캠퍼스,기존,본교,전북,전북 김제시,사립,주간,"전라북도 김제시 백학제길 154 (백학동, 한국폴리텍V대학)",8,603,258,798,486,0,312,0,30,26,0,26,126.93932079999999,35.81176819,,,,,
158,2020,junior_college,기능대학,한국폴리텍 V 대학 목포캠퍼스,기존,본교,전남,전남 무안군,사립,주야간,"전라남도 무안군 청계면 영산로 1854-16 (상마리, 한국폴리텍V대학목포캠퍼스)",8,290,1,453,236,0,217,0,16,19,0,27,126.4297321,34.92176288,,,,,
159,2020,junior_college,기능대학,한국폴리텍 V 대학 익산캠퍼스,기존,본교,전북,전북 익산시,사립,주간,"전라북도 익산시 선화로 579 (어양동, 한국폴리텍V대학)",4,167,77,194,137,0,57,0,11,9,0,28,126.9908091,35.95193596,50.0,50.0,137.0,50.0,100.0
160,2020,junior_college,기능대학,한국폴리텍 V 대학 순천캠퍼스,기존,본교,전남,전남 순천시,사립,주야간,"전라남도 순천시 기적의도서관1길 41 (조례동, 한국폴리텍대학순천캠퍼스)",1,7,7,18,18,0,0,0,5,3,0,25,127.5256023,34.95183113,0.0,0.0,0.0,0.0,0.0
161,2020,junior_college,기능대학,한국폴리텍 VI 대학 대구캠퍼스,기존,본교,대구,대구 서구,사립,주야간,"대구광역시 서구 국채보상로43길 15 (평리동, 한국폴리텍6대학)",10,906,331,1100,706,0,394,0,38,45,0,48,128.5534829,35.87413224,330.0,330.0,831.0,298.0,90.3
162,2020,junior_college,기능대학,한국폴리텍 VI 대학 구미캠퍼스,기존,본교,경북,경북 구미시,사립,주야간,경상북도 구미시 수출대로3길 84 (공단동),7,579,267,873,530,0,343,0,35,51,0,31,128.37221029999998,36.11739784,260.0,260.0,539.0,247.0,95.0
163,2020,junior_college,기능대학,한국폴리텍 Ⅵ 대학 영주캠퍼스,기존,본교,경북,경북 영주시,사립,주간,"경상북도 영주시 가흥로 2 (문정동, 한국폴리텍VI대학)",1,58,28,94,54,0,40,4,6,5,0,24,128.6014516,36.80109181,,,,,
164,2020,junior_college,기능대학,한국폴리텍 VII 대학 창원캠퍼스,기존,본교,경남,경남 창원시,사립,주야간,"경상남도 창원시 성산구 외동반림로 51-88 (중앙동, 한국폴리텍VII대학)",21,2181,782,2363,1497,0,866,1,67,82,0,55,128.6683855,35.22676713,605.0,605.0,1866.0,605.0,100.0
165,2020,junior_college,기능대학,한국폴리텍 VII 대학 부산캠퍼스,기존,본교,부산,부산 북구,사립,주야간,"부산광역시 북구 만덕대로155번길 99 (덕천동, 한국폴리텍VII대학부산캠퍼스)",14,1199,437,1485,873,0,612,0,42,50,0,28,129.0183702,35.21927845,385.0,385.0,1068.0,384.0,99.7
166,2020,junior_college,기능대학,한국폴리텍 VII 대학 울산캠퍼스,기존,본교,울산,울산 중구,사립,주야간,"울산광역시 중구 산전길 155 (동동, 한국폴리텍7대학울산캠퍼스)",8,875,377,1149,722,0,427,2,31,50,0,29,129.3480049,35.57923446,325.0,325.0,774.0,325.0,100.0
167,2020,junior_college,기능대학,한국폴리텍 특성화대학 바이오캠퍼스,기존,본교,충남,충남 논산시,사립,주간,"충청남도 논산시 강경읍 동안로112번길 48 (채운리, 한국폴리텍바이오대학)",7,571,212,578,390,0,188,0,34,15,0,33,127.0210098,36.14509476,180.0,180.0,472.0,180.0,100.0
168,2020,junior_college,기능대학,한국폴리텍 VI 대학 영남융합기술캠퍼스,기존,본교,대구,대구 동구,사립,주간,대구광역시 동구 팔공로 222 (봉무동),9,290,120,280,217,0,63,0,29,20,0,27,128.64329890000002,35.91975896,175.0,175.0,281.0,114.0,65.1
169,2020,junior_college,기능대학,한국폴리텍 특성화대학 항공캠퍼스,기존,본교,경남,경남 사천시,사립,주간,"경상남도 사천시 대학길 46 (이금동, 한국폴리텍항공대학)",6,1210,248,1027,539,0,488,0,23,31,0,27,128.1079872,34.94784944,240.0,240.0,1102.0,220.0,91.7
